X,Y,id_1,match_addr,ein,name,ico,street,city_1,state,zip,group_,subsection,affiliatio,classifica,ruling,deductibil,foundation,activity,organizati,status_1,tax_period,asset_cd,income_cd,filing_req,pf_filing_,acct_pd,asset_amt,income_amt,revenue_am,code,zip5,zip4,eco,lat,long,descriptio,category
-84.055,34.0438,814706,3459 Lawrenceville Suwanee Rd+ Suwanee+ Georgia+ 30024,141944668,ROMANIAN MEDIA MINISTRIES INC,% CORNEL POTRA,3459 LAWRENCEVILLE-SUWANEE RD,SUWANEE,GA,30024-6427,0,3,3,7000,200707,1,15,0,1,1,201312,1,2,2,0,12,6095,18134,18134,X80,30024,6427,,34.0438,-84.055,Religious Media & Communications,religious
-84.055,34.0438,814707,,200169666,NORTH GWINNETT HIGH SCHOOL DUGOUT CLUB INC,% MARTHA BROWN,PO BOX 1003,SUWANEE,GA,30024-0965,0,3,3,2000,200309,1,16,0,1,1,201409,1,4,1,0,9,5423,130290,115081,N63,30024,965,,,,Baseball & Softball,rec_sports
-84.055,34.0438,814708,,200276272,GRAIN OF WHEAT INTERNATIONAL INC,% JACQUES AEBLI,PO BOX 341,SUWANEE,GA,30024-0341,0,3,3,1000,200401,1,15,0,1,1,201412,3,4,1,0,12,29325,495015,495015,X20,30024,341,,,,Christianity,religious
-84.0887,34.0336,814709,1255 Buford Hwy NW+ Suwanee+ Georgia+ 30024,60866181,HANDWEAVERS GUILD OF AMERICA INC,,1255 BUFORD HWY SUITE 211,SUWANEE,GA,30024-8421,0,3,3,1000,197703,1,16,119059000,1,1,201403,5,5,1,0,3,704041,601330,579649,,30024,8421,,34.0336,-84.0887,,
-84.2645,34.0632,814710,4200 N Point Pkwy+ Alpharetta+ Georgia+ 30022,20544102,TIMOTHY BARNABAS INC,,4200 N POINT PKWY,ALPHARETTA,GA,30022-4174,0,3,3,2700,200206,1,16,0,1,1,201412,4,5,1,0,12,184151,810629,810629,B60,30022,4174,,34.0632,-84.2645,Adult Education,elementary_secondary_schools
-84.2645,34.0632,814711,,134324132,FRIENDS OF THE W H STANTON MEMORIAL,% LIBRARY MANAGER,PO BOX 566,SOCIAL CIRCLE,GA,30025-0566,0,3,3,1000,200608,1,15,0,1,1,201406,0,0,2,0,6,0,0,0,B117,30025,566,,,,,
-84.3029,33.7799,814716,223 Lamont Dr+ Decatur+ Georgia+ 30030,30580425,GEORGIA NETWORK FOR NONVIOLENT COMMUNICATION INC,% GABRIEL RAMIREZ,223 LAMONT DR,DECATUR,GA,30030-2341,0,3,3,2000,200607,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,V34,30030,2341,,33.7799,-84.3029,Urban Studies,social_science
-84.2742,33.7606,814717,1168 Russell Dr+ Decatur+ Georgia+ 30030,134347454,SONS OF UNION VETERANS OF THE CIVIL WAR,% ALAN BRIGHT,1168 RUSSELL DR,DECATUR,GA,30030-4745,429,4,9,3000,194106,2,0,907000000,5,1,201412,0,0,2,0,12,0,0,0,,30030,4745,,33.7606,-84.2742,,
-84.2843,33.7705,814718,2617 Talley St+ Decatur+ Georgia+ 30030,201702818,KEYS KEEP OUR EPILEPSY YOUTH STRONG GYMNASTICS PROGRAM INC,% CHRIS CALVERT,2617 TALLEY ST STE B,DECATUR,GA,30030-5367,0,3,3,2000,200503,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,G54,30030,5367,,33.7705,-84.2843,Epilepsy,diseases
-84.2965,33.7788,814719,308 Clairemont Ave+ Decatur+ Georgia+ 30030,201806108,THE PIPER MCCRILLIS SCHOOL INC,% DAVID G NELSON,308 CLAIREMONT AVE,DECATUR,GA,30030-2506,0,3,3,2000,200506,1,15,0,1,1,201407,4,5,1,0,7,381429,945649,945649,B28,30030,2506,,33.7788,-84.2965,Special Education,elementary_secondary_schools
-84.043,34.0325,814720,50 Old Peachtree Rd NE+ Suwanee+ Georgia+ 30024,113739604,GWINNETT ISLAMIC CIRCLE INC,% MOHAMMAD SIDDIQUI,50 OLD PEACHTREE RD NE STE 211,SUWANEE,GA,30024-2964,0,3,3,7000,200605,1,10,0,1,1,201412,6,4,6,0,12,1280030,359690,359690,X40,30024,2964,,34.0325,-84.043,Islam,religious
-84.2962,33.7756,814721,108 E Ponce de Leon Ave+ Decatur+ Georgia+ 30030,161761751,ENVIRONMENT GEORGIA CITIZEN LOBBY,% JILL JOHNSON,108 E PONCE DE LEON AVE STE 210,DECATUR,GA,30030-2512,0,4,3,3000,200611,2,0,0,1,1,201406,4,4,1,0,6,147039,195367,195367,C30,30030,2512,1,33.7756,-84.2962,Natural Resources Conservation & Protection,environment
-84.2892,33.7862,814722,122 Forkner Dr+ Decatur+ Georgia+ 30030,201472853,FUSION CHURCH INC,% NATHAN CAMP,122 FORKNER DR,DECATUR,GA,30030-1609,0,3,3,7000,200603,1,10,0,1,1,,0,0,6,0,12,,,,X20,30030,1609,,33.7862,-84.2892,Christianity,religious
-84.2892,33.7862,814723,,30598423,EASTBRIDGE AFFORDABLE HOUSING CORPORATION,% BOOKER WARREN,PO BOX 3410,DECATUR,GA,30031-3410,0,3,3,1000,201109,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,L21,30031,3410,,,,Low-Income & Subsidized Rental Housing,housing_shelter
-84.2892,33.7862,814724,,201180311,GRACE HOLINESS DELIVERANCE CHURCH INCORPORTATED,% TERETHA GREEN,PO BOX 2561,DECATUR,GA,30031-2561,0,3,3,7000,200411,1,10,0,1,1,,0,0,6,0,12,,,,X20,30031,2561,,,,Christianity,religious
-84.2908,34.0496,814725,555 N Point Ctr E+ Alpharetta+ Georgia+ 30022,201087270,FAMILY ASSISTANCE EDUCATION & RESEARCH FOUNDATION INC,% CAROLYN COARSEY,555 N POINT CTR E STE 400,ALPHARETTA,GA,30022-1528,0,3,3,2100,200509,1,15,0,1,1,201412,4,4,1,0,12,103375,171771,171771,M20,30022,1528,,34.0496,-84.2908,Disaster Preparedness & Relief Services,public_safety
-84.2912,33.719,814726,2380 Summerland Dr+ Decatur+ Georgia+ 30032,200431301,GLORY MINISTRIES SELAH INC,% MYRA C WARNER,2380 SUMMERLAND DR,DECATUR,GA,30032-6339,0,3,3,7000,200410,1,10,0,1,1,,0,0,6,0,12,,,,X20,30032,6339,,33.719,-84.2912,Christianity,religious
-84.2656,33.7169,814727,325 Eastwyck Cir+ Decatur+ Georgia+ 30032,113692696,COLLARD GREENS FOR THE SOUL INC,% KEITH LAWSON,325 EASTWYCK CIR,DECATUR,GA,30032-6654,0,3,3,2000,200311,1,15,0,1,1,201412,1,0,2,0,12,54,0,0,P20,30032,6654,,33.7169,-84.2656,Human Services,human_services
-84.2431,33.7197,814728,3626 Springside Dr+ Decatur+ Georgia+ 30032,20701444,SPRING VALLEY CIVIC ASSOCIATION INC,% SPRING VALLEY CIVIC SPRING VALLEY,3626 SPRINGSIDE DR,DECATUR,GA,30032-0000,0,4,3,1000,201412,2,0,0,1,1,201412,0,0,2,0,12,0,0,0,S20,30032,0,,33.7197,-84.2431,Community & Neighborhood Development,community_capacity_bldg
-84.2343,33.7322,814729,1989 Austin Dr+ Decatur+ Georgia+ 30032,10567777,AUSTIN DRIVE COMMUNITY DEVELOPMENT INC,,1989 AUSTIN DR,DECATUR,GA,30032-5120,0,3,3,1000,200210,1,16,0,1,1,201412,3,3,1,0,12,26136,67840,67840,B60,30032,5120,,33.7322,-84.2343,Adult Education,elementary_secondary_schools
-84.2962,33.7756,814730,108 E Ponce de Leon Ave+ Decatur+ Georgia+ 30030,161761755,ENVIRONMENT GEORGIA RESEARCH AND POLICY CENTER,% JILL JOHNSON,108 E PONCE DE LEON AVE STE 210,DECATUR,GA,30030-2512,0,3,3,2000,200611,1,15,0,1,1,201406,0,0,2,0,6,0,0,0,C60,30030,2512,1,33.7756,-84.2962,Environmental Education,environment
-84.2617,33.7216,814731,2360 Green Forrest Dr+ Decatur+ Georgia+ 30032,134332999,JUXTAPOSED CENTER FOR TRANSFORMATION INC,% TRACEE MCDANIEL,2360 GREEN FORREST DR,DECATUR,GA,30032-7162,0,3,3,1000,200703,1,15,0,1,1,201406,0,0,2,0,6,0,0,0,L99,30032,7162,,33.7216,-84.2617,Housing & Shelter NEC,housing_shelter
-84.2638,33.7549,814732,3065 Midway Rd+ Decatur+ Georgia+ 30032,30584909,NEW WAY OF LIFE MINISTRIES INC,% SHAWN HEATH,3065 MIDWAY RD,DECATUR,GA,30032-2812,0,3,3,7000,200703,1,15,0,1,1,201403,0,0,2,0,3,0,0,0,X200,30032,2812,,33.7549,-84.2638,,
-84.0529,34.0369,814733,3255 Lawrenceville Suwanee Rd+ Suwanee+ Georgia+ 30024,50535618,GLORY CHRISTIAN MINISTRIES INTERNATIONAL INC,,3255 LAWRENCEVILLESUWANEE RD SUITE,SUWANEE,GA,30024-6540,0,3,3,7000,200306,1,10,0,1,1,,0,0,6,0,12,,,,X21,30024,6540,,34.0369,-84.0529,Protestant,religious
-84.253,33.7591,814734,1324 Crescentwood Ln+ Decatur+ Georgia+ 30032,200596646,SOUL VISIONS EDUCATIONAL FOUNDATION INC,% GERALD V THOMAS II,1324 CRESCENTWOOD LN,DECATUR,GA,30032-2449,0,3,3,2000,200403,1,4,0,1,1,201312,1,1,0,1,12,214,55,,T22,30032,2449,,33.7591,-84.253,Private Independent Foundations,philanthropy
-84.2701,33.7304,814735,2931 Yucca Dr+ Decatur+ Georgia+ 30032,10737373,KESS NSONA FOUNDATION INC,% DELORES P ESSUON,2931 YUCCA DR,DECATUR,GA,30032-5836,0,3,3,1000,200210,1,15,0,1,1,201412,1,1,2,0,12,152,5900,5900,E32,30032,5836,,33.7304,-84.2701,Community Clinics,healthcare
-84.2755,33.7384,814736,3471 Glenwood Rd+ Decatur+ Georgia+ 30032,201684957,NORTHWEST YOUTH POWER ELC SITE 3 INC,,3471 GLENWOOD RD,DECATUR,GA,30032-4407,0,3,3,1000,200510,1,15,0,1,1,201412,4,5,1,0,12,249385,532278,532278,P33,30032,4407,,33.7384,-84.2755,Child Day Care,human_services
-84.2913,33.7233,814737,2398 Tyler Way+ Decatur+ Georgia+ 30032,10796052,GRACE KINGDOM CHURCH,% MALIK FARD,2398 TYLER WAY,DECATUR,GA,30032-6328,0,3,3,7000,200502,1,10,0,1,1,201312,0,0,6,0,12,0,0,0,X21,30032,6328,,33.7233,-84.2913,Protestant,religious
-84.0668,34.0317,814738,3302 McGinnis Ferry Rd+ Suwanee+ Georgia+ 30024,200681593,UFCW LOCAL 1996 BUILDING CORP,% STEVE LOMAX,3302 MCGINNIS FERRY RD STE 201,SUWANEE,GA,30024-7148,0,2,3,1000,200507,2,0,0,1,1,201412,6,4,1,0,12,4005600,372830,-36425,S47,30024,7148,,34.0317,-84.0668,Real Estate Associations,community_capacity_bldg
-84.2634,33.7263,814739,2165 Glendale Dr+ Decatur+ Georgia+ 30032,30561112,USHER RESIDENTIAL & COMMUNITY SERVICES INC,,2165 GLENDALE DR,DECATUR,GA,30032-5809,0,3,3,1000,200707,1,16,0,1,1,201412,1,3,1,0,12,2024,75224,75224,P750,30032,5809,,33.7263,-84.2634,,
-84.2857,33.8188,814740,2576 Burnt Leaf Ln+ Decatur+ Georgia+ 30033,30609331,CHINA RESEARCH CENTER,% PENELOPE B PRIME,2576 BURNT LEAF LN,DECATUR,GA,30033-2809,0,3,3,1000,200806,1,16,0,1,1,201506,0,0,2,0,6,0,0,0,B99,30033,2809,,33.8188,-84.2857,Education NEC,elementary_secondary_schools
-84.2857,33.8188,814741,,201151074,LITTLE CREEK FARM CONSERVANCY INCORPORATED,% JANE DONOFRIO,PO BOX 33862,DECATUR,GA,30033-0862,0,3,3,1000,200805,1,16,0,1,1,201505,0,0,2,0,5,0,0,0,C34,30033,862,1,,,Land Resources Conservation,environment
-84.2838,33.8115,814742,1078 Druid Lk+ Decatur+ Georgia+ 30033,43765741,WORSHIP CENTER INTERNATIONAL CHURCH INC,% JEFFERY BILLINGSLEY,1078 DRUID LK,DECATUR,GA,30033-4200,0,3,3,1200,200401,1,10,0,1,1,,0,0,6,0,12,,,,X20,30033,4200,,33.8115,-84.2838,Christianity,religious
-84.2699,33.8341,814743,1777 Vista Trce+ Decatur+ Georgia+ 30033,200311930,EUPHONIUM FOUNDATION,% STEVEN FREY,1777 VISTA TRCE,DECATUR,GA,30033-1143,0,3,3,1200,200402,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,A68,30033,1143,,33.8341,-84.2699,Music,arts
-84.2916,33.7177,814744,2394 Whites Mill Ln+ Decatur+ Georgia+ 30032,20799028,YES LORD INCORPORATED,% GEORGIA DANIELS SCOTT,2394 WHITES MILL LN,DECATUR,GA,30032-6331,0,3,3,7000,200910,1,10,0,1,1,,0,0,6,0,12,,,,X21,30032,6331,,33.7177,-84.2916,Protestant,religious
-84.2655,33.8003,814745,3166 Stonewyck Pl+ Decatur+ Georgia+ 30033,141955707,MARINE BIO ORG INC,% JONI LAWRENCE,3166 STONEWYCK PL,DECATUR,GA,30033-5844,0,3,3,2100,200605,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,U21,30033,5844,,33.8003,-84.2655,Marine Science & Oceanography,science_tech
-84.2048,33.6884,814746,3267 Steeple Dr+ Decatur+ Georgia+ 30034,20773841,PARTNERSHIP SUCCESS PROGRAM,,3267 STEEPLE DR,DECATUR,GA,30034-5479,0,3,3,1200,200709,1,15,0,1,1,201307,0,0,2,0,7,0,0,0,B90,30034,5479,,33.6884,-84.2048,Educational Services,elementary_secondary_schools
-84.2901,33.8247,814747,1493 Leafmore Pl+ Decatur+ Georgia+ 30033,61814812,GEORGIA TECH BUSINESS NETWORK,% WILLAIM COOK,1493 LEAFMORE PL,DECATUR,GA,30033-2050,0,6,3,2000,201407,2,0,0,5,1,201412,0,0,2,0,12,0,0,0,S41,30033,2050,,33.8247,-84.2901,Chambers of Commerce & Business Leagues,community_capacity_bldg
-84.2462,33.7758,814748,4380 Memorial Dr+ Decatur+ Georgia+ 30032,30481093,DEKALB INITIATIVE FOR CHILDREN AND FAMILIES,% JACQUELINE WILLIAMSON,4380 MEMORIAL DRIVE,DECATUR,GA,30032-1239,0,3,3,1200,200405,1,15,0,1,1,201406,1,3,2,0,6,9874,43970,43970,P40,30032,1239,,33.7758,-84.2462,Family Services,human_services
-84.2178,33.6682,814749,4222 Abilene Ct+ Decatur+ Georgia+ 30034,200184493,RENAISSANCE MINISTRIES INC,% ELIZABETH MCIVER,4222 ABILENE CT,DECATUR,GA,30034-6025,0,3,3,1200,200312,1,16,0,1,1,201212,0,0,2,0,12,0,0,0,P33,30034,6025,,33.6682,-84.2178,Child Day Care,human_services
-84.2294,33.6862,814750,3307 Renoir Ct+ Decatur+ Georgia+ 30034,141996510,HOWEY HUDSON LOWE FOUNDATION INC,% BRENDA JACKSON,3307 RENOIR CT,DECATUR,GA,30034-5181,0,3,3,1000,200906,1,16,0,1,1,201412,1,3,2,0,12,5577,25763,25763,P20,30034,5181,,33.6862,-84.2294,Human Services,human_services
-84.2199,33.6859,814751,4127 Windsor Castle Way+ Decatur+ Georgia+ 30034,10553410,NEW LIFE MINISTRIES CHURCH OF GOD OF PROPHECY,% JOHN KIRBY,4127 WINDSOR CASTLE WAY,DECATUR,GA,30034-5363,2358,3,9,7000,197210,1,10,1000000,5,1,,0,0,6,0,8,,,,,30034,5363,,33.6859,-84.2199,,
-84.2698,33.6796,814752,3574 Oakvale Rd+ Decatur+ Georgia+ 30034,201448574,PTA GEORGIA CONGRESS,% KIM ELLISON,3574 OAKVALE RD,DECATUR,GA,30034-4701,1595,3,9,2000,196309,1,16,59035000,5,1,201506,0,0,2,0,6,0,0,0,,30034,4701,,33.6796,-84.2698,,
-84.2164,33.6891,814753,3266 Wyndham Park Way+ Decatur+ Georgia+ 30034,10637600,NASCENT EDUCATION FOUNDATION INC,% HECTOR C BUTTS,3266 WYNDHAM PARK WAY,DECATUR,GA,30034-5454,0,3,3,2100,200305,1,15,0,1,1,201406,0,0,2,0,6,0,0,0,B90,30034,5454,,33.6891,-84.2164,Educational Services,elementary_secondary_schools
-84.2686,33.6702,814754,2989 Patty Holw+ Decatur+ Georgia+ 30034,20777236,KIDS VIDEO CONNECTION INC,% ELTON JOHNSON,2989 PATTY HOLW,DECATUR,GA,30034-6914,0,3,3,1000,200704,1,16,0,1,1,201501,0,0,2,0,1,0,0,0,A31,30034,6914,,33.6702,-84.2686,Film & Video,arts
-84.2429,33.6913,814755,3581 Warbler Dr+ Decatur+ Georgia+ 30034,20799690,SOCIAL ALTERNATIVE LEARNING TECHNIQUES INC,% ANTHONY REDDICK,3581 WARBLER DR,DECATUR,GA,30034-4448,0,3,3,1000,200706,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,B90,30034,4448,,33.6913,-84.2429,Educational Services,elementary_secondary_schools
-84.2173,33.6723,814756,3499 Stanford Cir+ Decatur+ Georgia+ 30034,10556915,GEORGIE PORGIE KIDS & COMPANY PROJECT INC,% TERRI HARP,3499 STANFORD CIR,DECATUR,GA,30034-6130,0,3,3,1000,200209,1,15,0,1,1,201212,1,1,2,0,12,1375,7349,7349,,30034,6130,,33.6723,-84.2173,,
-84.0879,34.0526,814757,990 Peachtree Industrial Blvd+ Suwanee+ Georgia+ 30024,30487857,CABBAGE PATCH FOUNDATION INC,% BOB L WHITFIELD,990 PEACHTREE INDUSTRIAL BLVD,SUWANEE,GA,30024-5257,0,3,3,1500,201407,1,4,0,1,1,201412,1,1,0,1,12,1,1,,N12,30024,5257,,34.0526,-84.0879,Fund Raising & Fund Distribution,rec_sports
-84.2151,33.7014,814758,2696 Autumn Lake Ln+ Decatur+ Georgia+ 30034,201685666,CASA LUISA INC,% ROSA FITZHUGH,2696 AUTUMN LAKE LN,DECATUR,GA,30034-3582,0,3,3,1000,200412,1,15,0,1,1,201412,3,0,2,0,12,93600,0,0,,30034,3582,,33.7014,-84.2151,,
-84.3073,33.7988,814759,1549 Clairmont Rd+ Decatur+ Georgia+ 30033,200714820,ICA INSTITUTE INC,% JAGDISH SHETH,1549 CLAIRMONT RD STE 203,DECATUR,GA,30033-4635,0,3,3,2000,200506,1,16,0,1,1,201412,3,0,2,0,12,56117,0,0,V35,30033,4635,,33.7988,-84.3073,International Studies,social_science
-84.2304,33.7336,814760,1916 Glenfair Rd+ Decatur+ Georgia+ 30035,10740608,SMART PLACE ADULT AND CHILDREN SERVICES INC,% TERESA PUNZI,1916 GLENFAIR RD,DECATUR,GA,30035-1849,0,3,3,1000,201211,1,16,0,1,1,201312,5,6,1,0,12,754072,1080590,1080590,P70,30035,1849,,33.7336,-84.2304,Residential Care & Adult Day Programs,human_services
-84.2139,33.7305,814761,2030 Wesley Chapel Rd+ Decatur+ Georgia+ 30035,141880854,THE POTTERS HOUSE COMMUNITY DEVELOPMENT CORP,% RONALD DAUGHERTY,2030 WESLEY CHAPEL RD,DECATUR,GA,30035-2395,0,3,3,1200,200408,1,15,0,1,1,201412,1,4,1,0,12,404,190432,190432,I31,30035,2395,,33.7305,-84.2139,Half-Way Houses for Offenders & Ex-Offenders,crime_and_legal
-84.224,33.7183,814762,4041 Snapfinger Way+ Decatur+ Georgia+ 30035,113661269,DAMASCUS TRANSFORMATION INC,% DAMASCUS TRANSFORMATION INC,4041 SNAPFINGER WAY,DECATUR,GA,30035-2710,0,3,3,1000,201405,1,16,0,1,1,201312,0,0,2,0,12,0,0,0,A99,30035,2710,,33.7183,-84.224,Arts,historical
-84.2524,33.7118,814763,3401 Rainbow Dr+ Decatur+ Georgia+ 30034,20703136,GOOD SHEPHERD FOUNDATION INC,% NORMAN GARRETT,3401 RAINBOW DR,DECATUR,GA,30034-1808,0,3,3,1000,201302,1,15,0,1,1,,0,0,2,0,12,,,,L41,30034,1808,,33.7118,-84.2524,Homeless Shelters,housing_shelter
-84.2278,33.7146,814764,3951 Snapfinger Pkwy+ Decatur+ Georgia+ 30035,30510907,EXCEPTIONAL CARE HEALTH SERVICES INC,% CARLYN COLLINS FORREST,3951 SNAPFINGER PKWY STE 590,DECATUR,GA,30035-3297,0,3,3,1000,201112,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,E30,30035,3297,,33.7146,-84.2278,Ambulatory & Primary Health Care,healthcare
-84.2483,33.7102,814765,3485 Rainbow Dr+ Decatur+ Georgia+ 30034,161701680,HOPE FOR WOMEN RESIDENTIAL AND THERAPEUTIC SERVICES INC,% LAURIE STARKS,3485 RAINBOW DR,DECATUR,GA,30034-1820,0,3,3,1000,200606,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,F33,30034,1820,,33.7102,-84.2483,Residential Mental Health Treatment,mentalhealth_crisisintervention
-84.2483,33.7102,814766,,201573933,FOUNTAIN OF LIFE CHRIST CENTER MINISTRIES INC,% STHOMAS,PO BOX 370185,DECATUR,GA,30037-0185,0,3,3,2000,200506,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,O20,30037,185,,,,Youth Centers & Clubs,youth_dev
-84.2483,33.7102,814767,,10596715,CARING HANDS OUTREACH COMMUNITY DEVELOPMENT CENTER INC,% MONICA BROOKS,PO BOX 370315,DECATUR,GA,30037-0315,0,3,3,1000,200209,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,P75,30037,315,,,,Supportive Housing for Older Adults,human_services
-84.2483,33.7102,814768,,10577001,MEDICAL NETWORK FOR EDUCATION AND RESEARCH INC,% LORETTA PATRICK,PO BOX 372432,DECATUR,GA,30037-2432,0,3,3,1000,200207,1,16,0,1,1,201412,1,4,1,0,12,4739,181949,181949,H99,30037,2432,,,,Medical Research NEC,allergy_disease_research
-84.2278,33.7578,814769,1260 Evangeline Dr+ Decatur+ Georgia+ 30035,141898376,UNIQUE COMMUNITY DEVELOPMENT OUTREACH MINISTRIES INC,% LOUISE DARDEN,1260 EVANGELINE DR,DECATUR,GA,30035-1008,0,3,3,1000,200402,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,P20,30035,1008,,33.7578,-84.2278,Human Services,human_services
-84.133,33.641,814770,4634 Stephenson Ct+ Lithonia+ Georgia+ 30038,141914885,NATHAN L WILSON SCHOLARSHIP FUND INC,% DAPHNE GILL,4634 STEPHENSON CT,LITHONIA,GA,30038-4261,0,3,3,1000,200708,1,16,0,1,1,201412,0,0,2,0,12,0,0,0,B82,30038,4261,,33.641,-84.133,Scholarships & Student Financial Aid,elementary_secondary_schools
-84.224,33.7481,814772,4415 Covington Hwy+ Decatur+ Georgia+ 30035,161684216,NAMASKA MINISTRIES,% JUANITA GILLIS,4415 COVINGTON HWY UNIT 1300,DECATUR,GA,30035-1220,0,3,3,7000,200502,1,10,0,1,1,,0,0,6,0,12,,,,X21,30035,1220,,33.7481,-84.224,Protestant,religious
-84.162,33.678,814773,5586 Wildwood Trl+ Lithonia+ Georgia+ 30038,200783614,SEAJOY INC,% ERICA ROBINSON,5586 WILDWOOD TRL,LITHONIA,GA,30038-4863,0,3,3,1000,200406,1,15,0,1,1,201212,2,4,1,0,12,15000,197204,197204,P33,30038,4863,,33.678,-84.162,Child Day Care,human_services
-84.1519,33.6584,814774,4123 Brooks Mill Dr+ Lithonia+ Georgia+ 30038,200399846,LIFE CHANGING EYE OPENING MINISTRIES INC,% STEPHEN BARR,4123 BROOKS MILL DR,LITHONIA,GA,30038-4144,0,3,3,7000,200409,1,10,0,1,1,,0,0,6,0,7,,,,X20,30038,4144,,33.6584,-84.1519,Christianity,religious
-84.1872,33.6657,814775,3848 Cain Mill Dr+ Lithonia+ Georgia+ 30038,161719752,STELLAVILLA INC,% CAROL D SHAW,3848 CAIN MILL DR,LITHONIA,GA,30038-3868,0,3,3,1000,200506,1,16,0,1,1,201412,3,3,2,0,12,66232,35000,35000,F33,30038,3868,,33.6657,-84.1872,Residential Mental Health Treatment,mentalhealth_crisisintervention
-84.1872,33.6657,814776,,10957256,EDUCATE RIGHT INC,% 2910 EVANS MILL ROAD SUITE B367,2910,LITHONIA,GA,30038-0000,0,3,3,1200,201009,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,B92,30038,0,,,,Remedial Reading & Encouragement,elementary_secondary_schools
-84.2153,33.7131,814777,2550 E Wesley Chapel Way+ Decatur+ Georgia+ 30035,161677591,SEEDS OF EXCELLENCE INC,,2550 E WESLEY CHAPEL WAY STE 1,DECATUR,GA,30035-3426,0,3,3,2000,200501,1,4,0,1,1,201212,1,1,0,1,12,4204,636,,,30035,3426,,33.7131,-84.2153,,
-84.224,33.7481,814778,4415 Covington Hwy+ Decatur+ Georgia+ 30035,200826207,CELESTIAL CHURCH OF CHRIST CHRISTS GOSPEL PARISH INC,% BAMIDELE SAMUEL FAMAKINWA,4415 COVINGTON HWY UNIT 1400,DECATUR,GA,30035-1221,0,3,3,7000,200807,1,10,0,1,1,,0,0,6,0,12,,,,X20,30035,1221,,33.7481,-84.224,Christianity,religious
-84.158,33.6786,814779,5667 Fox Den Trl+ Lithonia+ Georgia+ 30038,20648945,JAMES L THORNTON MEMORIAL SCHOLARSHIP FUND,% LOVELL THORNTON,5667 FOX DEN TRL,LITHONIA,GA,30038-1602,0,3,3,2100,200702,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,B82,30038,1602,,33.6786,-84.158,Scholarships & Student Financial Aid,elementary_secondary_schools
-84.1283,33.6946,814780,6400 Woodrow Rd+ Lithonia+ Georgia+ 30038,201788145,NEW BIRTH CHURCH HOLDINGS INC,% FRED FOLSON,6400 WOODROW RD,LITHONIA,GA,30038-2437,0,3,3,7000,200604,1,10,0,1,1,,0,0,6,0,12,,,,X19,30038,2437,,33.6946,-84.1283,Support NEC,religious
-84.1666,33.666,814781,3850 E Saddle Ridge Dr+ Lithonia+ Georgia+ 30038,10917172,CARING TOUCH MINISTRIES INC,,3850 E SADDLE RIDGE DR,LITHONIA,GA,30038-3971,0,3,3,1000,201011,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,K30,30038,3971,,33.666,-84.1666,Food Programs,food
-84.1606,33.6894,814782,3186 Hunters Crossing Pt+ Lithonia+ Georgia+ 30038,61711014,IBUSA ASSOCIATION USA INC BALTIMORE -WASHINGTON DC AREA,% AUSTIN ODUME,3186 HUNTERS CROSSING PT,LITHONIA,GA,30038-1523,0,3,3,1000,200810,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,B99,30038,1523,,33.6894,-84.1606,Education NEC,elementary_secondary_schools
-84.072,34.0658,814783,345 Peachtree Industrial Blvd+ Suwanee+ Georgia+ 30024,200604839,VICTORIAS FRIENDS INC,% VICTORIA TEAGUE,345 PEACHTREE INDUSTRIAL BLVD STE 1,SUWANEE,GA,30024-8819,0,3,3,7000,200506,1,15,0,1,1,201412,3,4,1,0,12,47789,133076,133076,X99,30024,8819,,34.0658,-84.072,Religion-Related NEC,religious
-84.072,34.0658,814784,,61744325,EDUCATIONAL ALTERNATIVES INC,% SYLVIA WRIGHT CEO,PO BOX 390744,SNELLVILLE,GA,30039-0013,0,3,3,2100,200511,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,,30039,13,,,,,
-84.1404,33.6866,814785,6440 Rock Springs Rd+ Lithonia+ Georgia+ 30038,30424341,CAMPUS MINISTRIES UNITED INC,% GREGG JOHNSON,6440 ROCK SPRINGS RD,LITHONIA,GA,30038-1828,0,3,3,1000,200208,1,16,0,1,1,201507,0,0,2,0,7,0,0,0,X90,30038,1828,,33.6866,-84.1404,Interfaith Coalitions,religious
-84.1915,33.6888,814786,4819 Rondelay Ct+ Lithonia+ Georgia+ 30038,200120351,WATCHDOGS FOR JUSTICE,% CLARA KING,4819 RONDELAY CT,LITHONIA,GA,30038-2643,0,3,3,2000,201210,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,I20,30038,2643,,33.6888,-84.1915,Crime Prevention,crime_and_legal
